"code","block","trial","input_noise_magnitude","inpnoise_ascending","feedback","SoC","avg_dist_trialwise"
39,7,25,"2","3","neutral",6,55.1273690609693
39,7,26,"2","3","positive",6,68.131993320166
39,7,27,"2","3","neutral",6,47.2064484805972
39,7,28,"2","3","neutral",5,39.5038735437996
39,7,29,"2","3","positive",6,45.6609847527877
39,7,30,"2","3","positive",6,39.2269598429134
39,8,1,"2","4","positive",6,46.9867649280348
39,8,2,"2","4","positive",5,34.2334248360292
39,8,3,"2","4","negative",6,44.3135918684055
39,8,4,"2","4","neutral",6,34.7411271295843
39,8,5,"2","4","neutral",6,37.2216414432659
39,8,6,"2","4","neutral",6,43.5777022239734
39,8,7,"2","4","neutral",6,54.8512965619884
39,8,8,"2","4","negative",6,61.7910322994189
39,8,9,"2","4","neutral",6,60.4316828320422
39,8,10,"2","4","negative",6,39.7032687188528
39,8,11,"2","4","positive",6,40.6602071059833
39,8,12,"2","4","positive",6,47.0590674716211
39,8,13,"2","4","positive",6,36.0435625237004
39,8,14,"2","4","negative",6,60.4159386483869
39,8,15,"2","4","positive",5,45.2865994133919
39,8,16,"2","4","neutral",6,33.4811809459447
39,8,17,"2","4","positive",6,48.6044642387188
39,8,18,"2","4","negative",6,56.2525338248231
39,8,19,"2","4","positive",6,79.3604921737128
39,8,20,"2","4","negative",6,53.7820160226868
39,8,21,"2","4","negative",5,29.2639860067809
39,8,22,"2","4","positive",6,47.6917705180251
39,8,23,"2","4","positive",6,51.2123226610471
39,8,24,"2","4","neutral",6,46.8404450951534
39,8,25,"2","4","negative",5,45.0447739963891
39,8,26,"2","4","negative",5,45.2994818416494
39,8,27,"2","4","negative",6,33.9391441426466
39,8,28,"2","4","neutral",5,62.9912920402197
39,8,29,"2","4","neutral",6,48.3481930348948
39,8,30,"2","4","neutral",6,68.4548446192204
40,1,1,"0.5","1","negative",6,20.5109106515462
40,1,2,"0.5","1","negative",7,26.6751293996166
40,1,3,"0.5","1","positive",7,31.0070752750943
40,1,4,"0.5","1","negative",2,50.6648581578727
40,1,5,"0.5","1","neutral",7,31.076271732932
40,1,6,"0.5","1","positive",7,19.9496187100812
40,1,7,"0.5","1","negative",6,42.7729033648254
40,1,8,"0.5","1","neutral",5,29.8809972206056
40,1,9,"0.5","1","neutral",3,34.1072186636394
40,1,10,"0.5","1","positive",6,33.2021490974856
40,1,11,"0.5","1","negative",5,31.6674671341316
40,1,12,"0.5","1","negative",5,49.0448648430116
40,1,13,"0.5","1","neutral",5,29.9165230531975
40,1,14,"0.5","1","negative",6,31.8942549234134
40,1,15,"0.5","1","negative",5,33.6290016444387
40,1,16,"0.5","1","negative",7,28.8884646761325
40,1,17,"0.5","1","positive",7,21.4699002414738
40,1,18,"0.5","1","negative",6,21.6426346299932
40,1,19,"0.5","1","neutral",5,35.1642459293259
40,1,20,"0.5","1","neutral",1,47.5757018236936
40,1,21,"0.5","1","neutral",2,34.752115894293
40,1,22,"0.5","1","neutral",7,27.1119880794677
40,1,23,"0.5","1","neutral",7,21.9047957794957
40,1,24,"0.5","1","positive",4,27.110609214534
40,1,25,"0.5","1","positive",6,19.7455386400269
40,1,26,"0.5","1","neutral",6,30.4235315873022
40,1,27,"0.5","1","positive",5,31.8201151865153
40,1,28,"0.5","1","positive",6,24.6793526105925
40,1,29,"0.5","1","positive",5,31.9422296137
40,1,30,"0.5","1","positive",4,25.6958981544695
40,2,1,"2","1","neutral",3,43.7374736005031
40,2,2,"2","1","neutral",1,66.5626354063358
40,2,3,"2","1","positive",3,39.2349436912186
40,2,4,"2","1","neutral",2,52.7986358118681
40,2,5,"2","1","negative",2,78.392994463413
40,2,6,"2","1","positive",4,46.0726125851847
40,2,7,"2","1","neutral",2,35.741778112106
40,2,8,"2","1","positive",2,57.8880258741855
40,2,9,"2","1","positive",4,69.2811047794541
40,2,10,"2","1","neutral",5,77.9368426091537
40,2,11,"2","1","negative",3,39.2092316294135
40,2,12,"2","1","neutral",4,35.4155091293178
40,2,13,"2","1","negative",1,50.9844458922305
40,2,14,"2","1","positive",2,64.5205394107688
40,2,15,"2","1","neutral",6,27.0912834528528
40,2,16,"2","1","neutral",3,47.956585848119
40,2,17,"2","1","negative",1,46.8238519730749
40,2,18,"2","1","positive",4,59.3550773450399
40,2,19,"2","1","neutral",3,61.5206837966754
40,2,20,"2","1","negative",2,36.9146487542021
40,2,21,"2","1","neutral",3,31.1231909517308
40,2,22,"2","1","negative",1,39.7308024549844
40,2,23,"2","1","positive",5,42.7803854631845
40,2,24,"2","1","negative",2,46.6198928275163
40,2,25,"2","1","positive",4,34.5305355685494
40,2,26,"2","1","negative",1,98.5516377710118
40,2,27,"2","1","positive",2,64.4022578455548
40,2,28,"2","1","negative",1,99.4378029636855
40,2,29,"2","1","positive",1,70.0264122342834
40,2,30,"2","1","negative",1,63.0980448489816
40,3,1,"0.5","2","positive",7,23.9582104865465
40,3,2,"0.5","2","positive",6,35.2120194571802
40,3,3,"0.5","2","negative",5,28.4513890684671
40,3,4,"0.5","2","negative",7,12.6483280343884
40,3,5,"0.5","2","positive",5,25.9135628420424
40,3,6,"0.5","2","positive",7,17.5732830568523
40,3,7,"0.5","2","neutral",7,21.4817207809056
40,3,8,"0.5","2","neutral",6,23.0972320217344
40,3,9,"0.5","2","negative",6,20.0712189893073
40,3,10,"0.5","2","negative",4,24.8500443642058
40,3,11,"0.5","2","neutral",4,19.3550808967277
40,3,12,"0.5","2","negative",5,24.6472585741432
40,3,13,"0.5","2","positive",3,43.8689068527178
40,3,14,"0.5","2","negative",6,18.4592086576705
40,3,15,"0.5","2","neutral",4,27.0258010212173
40,3,16,"0.5","2","positive",5,30.3848573824882
40,3,17,"0.5","2","positive",7,26.813085863904
40,3,18,"0.5","2","positive",3,38.7100252963858
40,3,19,"0.5","2","neutral",2,33.5197134682279
40,3,20,"0.5","2","positive",4,22.0849954185758
40,3,21,"0.5","2","negative",5,24.4046501276813
40,3,22,"0.5","2","positive",3,34.9995935700215
40,3,23,"0.5","2","negative",6,24.5144126913766
40,3,24,"0.5","2","neutral",4,26.9294942002008
40,3,25,"0.5","2","neutral",7,19.0134748036785
40,3,26,"0.5","2","negative",3,28.1171500800466
40,3,27,"0.5","2","negative",2,46.9226335467237
40,3,28,"0.5","2","neutral",5,27.662659348829
40,3,29,"0.5","2","neutral",4,33.1544002761337
40,3,30,"0.5","2","neutral",5,32.8299539848811
40,4,1,"0.5","3","neutral",3,30.6279516788746
40,4,2,"0.5","3","positive",7,31.2723689159224
40,4,3,"0.5","3","positive",7,32.2822663931189
40,4,4,"0.5","3","positive",6,29.2886830475473
40,4,5,"0.5","3","negative",6,31.2674629101897
40,4,6,"0.5","3","negative",7,14.6858026530284
40,4,7,"0.5","3","positive",6,22.7125762977451
40,4,8,"0.5","3","negative",4,35.6719072293306
40,4,9,"0.5","3","negative",4,19.3547900461134
40,4,10,"0.5","3","neutral",4,25.989831243914
40,4,11,"0.5","3","positive",6,25.225690628506
40,4,12,"0.5","3","negative",6,14.1830327131529
40,4,13,"0.5","3","negative",6,22.5230893240172
40,4,14,"0.5","3","neutral",7,16.4649722771048
40,4,15,"0.5","3","negative",5,27.5609793486244
40,4,16,"0.5","3","negative",3,37.7782105005231
40,4,17,"0.5","3","positive",5,21.5911039833391
40,4,18,"0.5","3","negative",5,25.383764422881
40,4,19,"0.5","3","negative",1,35.8684410716025
40,4,20,"0.5","3","neutral",7,34.7090813016054
40,4,21,"0.5","3","neutral",7,22.7853950996543
40,4,22,"0.5","3","neutral",6,25.9133192913949
40,4,23,"0.5","3","positive",5,24.2497525546487
40,4,24,"0.5","3","neutral",5,29.4646546394727
40,4,25,"0.5","3","positive",6,38.305524267417
40,4,26,"0.5","3","positive",6,24.0239136131607
40,4,27,"0.5","3","positive",5,20.36710307913
40,4,28,"0.5","3","neutral",6,24.8219037398443
40,4,29,"0.5","3","neutral",7,29.0842752418146
40,4,30,"0.5","3","neutral",4,35.6239657622793
40,5,1,"2","2","negative",2,43.4387514599652
40,5,2,"2","2","negative",2,63.8990322412467
40,5,3,"2","2","positive",5,42.2327031422689
40,5,4,"2","2","positive",1,62.5124580400629
40,5,5,"2","2","negative",1,54.9656377460919
40,5,6,"2","2","neutral",3,59.0572527240099
40,5,7,"2","2","negative",1,73.5920396271949
40,5,8,"2","2","positive",4,57.5615512512042
40,5,9,"2","2","neutral",1,152.285866601408
40,5,10,"2","2","neutral",3,29.4000737483871
40,5,11,"2","2","negative",2,49.0215656341446
40,5,12,"2","2","positive",2,56.8247210048682
40,5,13,"2","2","neutral",1,53.8334201406684
40,5,14,"2","2","positive",5,34.8422737025257
40,5,15,"2","2","neutral",1,55.689997097586
40,5,16,"2","2","negative",2,58.6787998564326
40,5,17,"2","2","negative",1,54.7772779860966
40,5,18,"2","2","negative",1,47.8073489957737
40,5,19,"2","2","neutral",1,58.8791392719268
40,5,20,"2","2","neutral",3,40.0590659751911
40,5,21,"2","2","negative",1,47.9485409744157
40,5,22,"2","2","neutral",2,59.6692232830585
40,5,23,"2","2","positive",3,53.867571724356
40,5,24,"2","2","negative",5,36.16278521405
40,5,25,"2","2","positive",4,29.8391980894162
40,5,26,"2","2","positive",3,42.1126925052159
40,5,27,"2","2","neutral",2,36.3831987587542
40,5,28,"2","2","neutral",3,37.9853081754595
40,5,29,"2","2","positive",5,32.5902421523691
40,5,30,"2","2","positive",3,42.6219155456738
40,6,1,"0.5","4","neutral",6,22.2136301726748
40,6,2,"0.5","4","neutral",6,31.5860211027027
40,6,3,"0.5","4","positive",6,37.1774557632398
40,6,4,"0.5","4","positive",6,39.3952054298476
40,6,5,"0.5","4","negative",6,27.1661528078276
40,6,6,"0.5","4","negative",4,33.050793948868
40,6,7,"0.5","4","negative",4,24.4322799523249
40,6,8,"0.5","4","negative",4,32.9869621911339
40,6,9,"0.5","4","neutral",6,29.7402252414397
40,6,10,"0.5","4","negative",7,20.6244482835345
40,6,11,"0.5","4","positive",6,32.7948779819215
40,6,12,"0.5","4","negative",7,21.2207459810313
40,6,13,"0.5","4","negative",5,19.0553452207023
40,6,14,"0.5","4","positive",7,19.5166222206533
40,6,15,"0.5","4","negative",7,17.2889356449555
40,6,16,"0.5","4","neutral",7,27.3975481183813
40,6,17,"0.5","4","neutral",4,28.5699911376946
40,6,18,"0.5","4","positive",7,21.7352752592397
40,6,19,"0.5","4","negative",5,25.2857244472574
40,6,20,"0.5","4","positive",6,24.5716497732459
40,6,21,"0.5","4","negative",4,29.1280688445325
40,6,22,"0.5","4","positive",4,34.3229059015493
40,6,23,"0.5","4","positive",5,22.3807766919939
40,6,24,"0.5","4","neutral",6,26.8801310508711
40,6,25,"0.5","4","neutral",5,16.5491070832189
40,6,26,"0.5","4","positive",6,21.1467902835549
40,6,27,"0.5","4","positive",3,24.9801582230257
40,6,28,"0.5","4","neutral",1,35.6620099823448
40,6,29,"0.5","4","neutral",6,24.8017065877217
40,6,30,"0.5","4","neutral",6,22.7523743916869
40,7,1,"2","3","negative",2,44.2020335526785
40,7,2,"2","3","negative",1,48.8662758384566
40,7,3,"2","3","positive",1,56.894746648381
40,7,4,"2","3","neutral",2,40.8222949304642
40,7,5,"2","3","negative",1,42.6986320377143
40,7,6,"2","3","positive",1,50.8610005141475
40,7,7,"2","3","positive",3,47.9309692587617
40,7,8,"2","3","negative",5,29.3911086918055
40,7,9,"2","3","negative",4,28.9983338675598
40,7,10,"2","3","positive",5,65.9464080122079
40,7,11,"2","3","positive",5,52.8075053450677
40,7,12,"2","3","positive",5,54.7504109694574
40,7,13,"2","3","neutral",4,43.1822469415406
40,7,14,"2","3","positive",3,40.9585994081928
40,7,15,"2","3","neutral",1,60.7759309739942
40,7,16,"2","3","negative",1,50.2490514441182
40,7,17,"2","3","neutral",3,64.0763532895439
40,7,18,"2","3","negative",1,61.1074863353028
40,7,19,"2","3","negative",1,40.1338138410576
40,7,20,"2","3","neutral",4,53.0546162255651
40,7,21,"2","3","neutral",4,57.7800479501761
40,7,22,"2","3","negative",1,59.0254489652245
40,7,23,"2","3","neutral",4,46.4165731253785
40,7,24,"2","3","positive",5,38.2958030032835
40,7,25,"2","3","negative",4,55.4671691934747
40,7,26,"2","3","neutral",1,55.5061887633718
40,7,27,"2","3","positive",1,43.2093325457064
40,7,28,"2","3","positive",3,56.4197167038533
40,7,29,"2","3","neutral",1,65.3956501249461
40,7,30,"2","3","neutral",1,38.6942656208376
40,8,1,"2","4","negative",1,39.3345039825592
40,8,2,"2","4","positive",4,64.0780773234725
40,8,3,"2","4","neutral",4,51.6217892437175
40,8,4,"2","4","negative",3,76.9973750599716
40,8,5,"2","4","neutral",3,68.6867675358313
40,8,6,"2","4","neutral",6,27.7256114101754
40,8,7,"2","4","negative",6,53.4310786507453
40,8,8,"2","4","negative",3,62.6089643779754
40,8,9,"2","4","neutral",3,37.8009052336166
40,8,10,"2","4","neutral",6,46.3459620859605
40,8,11,"2","4","neutral",4,64.5623046682433
40,8,12,"2","4","positive",2,44.2036307694066
40,8,13,"2","4","negative",1,46.7865287684559
40,8,14,"2","4","positive",5,47.301478348065
40,8,15,"2","4","neutral",6,32.6357679154706
40,8,16,"2","4","neutral",1,56.1483241751731
40,8,17,"2","4","neutral",2,52.1612829327693
40,8,18,"2","4","negative",2,38.5716448539025
40,8,19,"2","4","positive",5,45.7253257522022
40,8,20,"2","4","negative",2,57.8459403101706
40,8,21,"2","4","neutral",5,36.8580472917488
40,8,22,"2","4","positive",3,40.029587461123
40,8,23,"2","4","negative",4,30.5640674130657
40,8,24,"2","4","negative",3,32.0532492058302
40,8,25,"2","4","negative",4,35.819984168166
40,8,26,"2","4","positive",1,67.562537452351
40,8,27,"2","4","positive",5,60.3370056312752
40,8,28,"2","4","positive",5,57.9697954380035
40,8,29,"2","4","positive",5,39.0865107061111
40,8,30,"2","4","positive",6,33.2379098589773
41,1,1,"0.5","1","negative",4,24.3840876749879
41,1,2,"0.5","1","positive",4,31.2568002717426
41,1,3,"0.5","1","negative",3,39.8681948333563
41,1,4,"0.5","1","positive",5,27.5337661546327
41,1,5,"0.5","1","positive",6,19.3323935875888
41,1,6,"0.5","1","negative",5,19.9795213350612
41,1,7,"0.5","1","positive",4,23.0739816673064
41,1,8,"0.5","1","neutral",4,29.3964559112491
41,1,9,"0.5","1","positive",5,21.9935833015256
41,1,10,"0.5","1","negative",4,28.7925604479718
41,1,11,"0.5","1","positive",4,18.9419262224895
41,1,12,"0.5","1","positive",4,23.108316289764
41,1,13,"0.5","1","negative",2,32.1222134171965
41,1,14,"0.5","1","negative",3,29.8215613581356
41,1,15,"0.5","1","positive",5,20.7908554376587
41,1,16,"0.5","1","positive",5,24.9008972999904
41,1,17,"0.5","1","neutral",4,28.2499878418087
41,1,18,"0.5","1","positive",3,25.4189852276304
41,1,19,"0.5","1","neutral",5,21.7528228481772
41,1,20,"0.5","1","neutral",4,25.1288712597985
41,1,21,"0.5","1","negative",4,21.4072315139455
41,1,22,"0.5","1","neutral",4,31.3650218851863
41,1,23,"0.5","1","negative",2,37.0141198879357
41,1,24,"0.5","1","neutral",4,30.9869585282398
41,1,25,"0.5","1","negative",3,20.301994730088
41,1,26,"0.5","1","negative",2,28.9464938959299
41,1,27,"0.5","1","neutral",5,23.5500460858758
41,1,28,"0.5","1","neutral",3,38.2936821690267
41,1,29,"0.5","1","neutral",3,23.9161493077239
41,1,30,"0.5","1","neutral",5,19.1293692345159
41,2,1,"0.5","2","neutral",6,19.0773456672283
41,2,2,"0.5","2","neutral",2,49.56857401565
41,2,3,"0.5","2","neutral",3,24.1617251438522
41,2,4,"0.5","2","negative",5,18.2343666947175
41,2,5,"0.5","2","positive",5,25.0982343338451
41,2,6,"0.5","2","positive",4,28.7854606311003
41,2,7,"0.5","2","positive",5,22.2627884724881
41,2,8,"0.5","2","positive",3,37.58158777346
41,2,9,"0.5","2","positive",6,21.9928568814095
41,2,10,"0.5","2","negative",4,27.5697377015418
41,2,11,"0.5","2","neutral",4,31.5749407523772
41,2,12,"0.5","2","negative",3,26.6604919913144
41,2,13,"0.5","2","neutral",4,24.7716885781483
41,2,14,"0.5","2","neutral",5,22.4039216828014
41,2,15,"0.5","2","neutral",6,22.0716742970696
41,2,16,"0.5","2","neutral",4,33.245760107852
41,2,17,"0.5","2","neutral",4,22.7841218261046
41,2,18,"0.5","2","positive",3,24.9999828294847
41,2,19,"0.5","2","positive",5,19.4503247520947
41,2,20,"0.5","2","positive",5,23.3392609462007
41,2,21,"0.5","2","positive",3,34.3763596241316
41,2,22,"0.5","2","neutral",3,19.7023514930702
41,2,23,"0.5","2","positive",4,29.4686034435909
41,2,24,"0.5","2","negative",3,28.3871737783006
41,2,25,"0.5","2","negative",3,26.0803007360978
41,2,26,"0.5","2","negative",2,34.5014646284331
41,2,27,"0.5","2","negative",4,21.4929251345965
41,2,28,"0.5","2","negative",5,27.1155531568974
41,2,29,"0.5","2","negative",4,22.5862945265393
41,2,30,"0.5","2","negative",3,19.0188533728057
41,3,1,"2","1","neutral",2,43.7796672577294
41,3,2,"2","1","negative",1,50.9648371535786
41,3,3,"2","1","neutral",3,40.9386758625315
41,3,4,"2","1","negative",1,72.6712187913689
41,3,5,"2","1","neutral",5,29.5097042403603
41,3,6,"2","1","positive",2,51.201315267837
41,3,7,"2","1","neutral",2,78.9222321422312
41,3,8,"2","1","positive",3,78.8575106888074
41,3,9,"2","1","neutral",3,47.8409602409394
41,3,10,"2","1","negative",2,53.5373954934234
41,3,11,"2","1","positive",2,59.4065654928004
41,3,12,"2","1","neutral",1,88.0927927486339
41,3,13,"2","1","positive",4,52.0087116777621
41,3,14,"2","1","negative",4,39.327118431079
41,3,15,"2","1","negative",4,39.8654792146425
41,3,16,"2","1","positive",3,64.8447879559953
41,3,17,"2","1","positive",3,63.340179274223
41,3,18,"2","1","neutral",3,53.7536584565627
41,3,19,"2","1","negative",3,40.9768411650005
41,3,20,"2","1","neutral",3,51.3938651636675
41,3,21,"2","1","neutral",4,44.6183575709193
41,3,22,"2","1","negative",4,45.1857974291468
41,3,23,"2","1","negative",4,43.0891116596565
41,3,24,"2","1","positive",2,48.0755155138893
41,3,25,"2","1","positive",5,48.0177448240996
41,3,26,"2","1","neutral",3,49.3085102683236
41,3,27,"2","1","negative",2,57.530722966411
41,3,28,"2","1","positive",3,55.7185158001701
41,3,29,"2","1","positive",3,23.4047597083663
41,3,30,"2","1","negative",3,29.8650624049184
41,4,1,"2","2","positive",3,53.5854084484404
41,4,2,"2","2","positive",4,44.293004842535
41,4,3,"2","2","neutral",3,68.5923647364429
41,4,4,"2","2","negative",2,69.8952566928304
41,4,5,"2","2","positive",3,40.6552919044044
41,4,6,"2","2","neutral",4,56.8406593215703
41,4,7,"2","2","negative",4,47.1536506318965
41,4,8,"2","2","negative",2,65.8155655001084
41,4,9,"2","2","neutral",3,40.3041227292109
41,4,10,"2","2","positive",4,39.02265510584
41,4,11,"2","2","negative",5,34.4478597421898
41,4,12,"2","2","neutral",3,56.2201122709411
41,4,13,"2","2","positive",3,40.2984614076502
41,4,14,"2","2","negative",4,51.8241139323055
41,4,15,"2","2","negative",2,56.2847256494164
41,4,16,"2","2","positive",4,31.6196649674117
41,4,17,"2","2","positive",4,49.9651129843058
41,4,18,"2","2","positive",3,43.7711813496695
41,4,19,"2","2","positive",2,42.8407929612084
41,4,20,"2","2","negative",3,45.8657256593141
41,4,21,"2","2","neutral",4,40.2768602182742
41,4,22,"2","2","positive",4,49.8016531539841
41,4,23,"2","2","neutral",4,32.4378889256542
41,4,24,"2","2","neutral",4,39.4332023853931
41,4,25,"2","2","negative",4,48.8928333996006
41,4,26,"2","2","negative",4,33.6975034507235
41,4,27,"2","2","neutral",4,60.5746873169578
41,4,28,"2","2","neutral",4,53.5059009980734
41,4,29,"2","2","neutral",4,37.3900225265118
41,4,30,"2","2","negative",4,27.3034414501224
41,5,1,"0.5","3","negative",5,23.2771087690702
41,5,2,"0.5","3","positive",6,27.560427125553
41,5,3,"0.5","3","neutral",5,27.3426546095079
41,5,4,"0.5","3","neutral",4,35.0299771923032
41,5,5,"0.5","3","negative",5,28.0842812180387
